pair_ID	relatedness_score	entailment_judgment
8687	4.82934	ENTAILMENT
8688	4.7635	ENTAILMENT
8693	4.42549	ENTAILMENT
8694	3.9648	NEUTRAL
8695	4.46288	ENTAILMENT
8698	4.76181	ENTAILMENT
8701	3.36029	NEUTRAL
8703	3.4315	CONTRADICTION
8704	4.15659	NEUTRAL
8706	4.14595	NEUTRAL
8707	4.42573	ENTAILMENT
8710	3.77273	ENTAILMENT
8711	3.85049	ENTAILMENT
8713	3.72665	NEUTRAL
8715	3.58157	CONTRADICTION
8717	4.38168	NEUTRAL
8718	3.05296	ENTAILMENT
8720	2.41916	ENTAILMENT
8721	2.16492	CONTRADICTION
8722	2.4623	ENTAILMENT
8723	4.41055	ENTAILMENT
8725	4.10917	ENTAILMENT
8726	4.04792	CONTRADICTION
8729	3.92089	NEUTRAL
8730	2.96998	NEUTRAL
8731	3.92278	NEUTRAL
8732	4.49663	ENTAILMENT
8733	4.04063	CONTRADICTION
8734	4.61993	ENTAILMENT
8735	4.62218	ENTAILMENT
8736	4.22438	NEUTRAL
8737	4.38513	ENTAILMENT
8740	4.44279	NEUTRAL
8744	3.79178	CONTRADICTION
8745	4.34533	NEUTRAL
8747	4.27089	NEUTRAL
8752	4.48416	ENTAILMENT
8754	3.9869	NEUTRAL
8755	3.09014	NEUTRAL
8758	3.85702	NEUTRAL
8761	4.24316	ENTAILMENT
8762	4.34637	NEUTRAL
8763	2.79026	NEUTRAL
8764	2.4939	NEUTRAL
8765	2.79779	NEUTRAL
8769	4.39038	CONTRADICTION
8770	3.38429	NEUTRAL
8771	4.05741	CONTRADICTION
8772	2.73278	NEUTRAL
8773	3.77141	NEUTRAL
8774	4.3623	NEUTRAL
8776	4.28599	NEUTRAL
8778	4.33372	NEUTRAL
8780	4.20256	ENTAILMENT
8782	3.644	NEUTRAL
8785	3.64126	NEUTRAL
8788	4.6333	ENTAILMENT
8789	4.29414	NEUTRAL
8793	3.86336	NEUTRAL
8795	4.46015	ENTAILMENT
8797	4.35274	CONTRADICTION
8798	4.29434	CONTRADICTION
8799	4.51694	ENTAILMENT
8802	3.74611	NEUTRAL
8803	4.40233	CONTRADICTION
8804	4.3848	ENTAILMENT
8807	3.87968	CONTRADICTION
8808	3.50426	NEUTRAL
8809	2.81906	NEUTRAL
8810	3.8505	NEUTRAL
8811	3.20307	NEUTRAL
8812	3.60321	NEUTRAL
8817	4.76933	ENTAILMENT
8818	4.21183	NEUTRAL
8819	4.55411	ENTAILMENT
8820	2.83421	NEUTRAL
8821	4.69436	ENTAILMENT
8824	4.55072	ENTAILMENT
8825	3.96874	NEUTRAL
8826	4.08237	NEUTRAL
8827	2.87868	NEUTRAL
8828	3.51627	NEUTRAL
8829	2.74677	NEUTRAL
8831	4.72167	ENTAILMENT
8833	4.37851	NEUTRAL
8835	4.01096	NEUTRAL
8837	3.77542	NEUTRAL
8839	3.79539	NEUTRAL
8840	4.65517	ENTAILMENT
8843	3.95339	ENTAILMENT
8845	2.68062	NEUTRAL
8847	3.22211	NEUTRAL
8849	4.41142	CONTRADICTION
8850	4.5215	ENTAILMENT
8851	4.49441	ENTAILMENT
8853	4.27034	ENTAILMENT
8857	4.2705	NEUTRAL
8860	4.43708	ENTAILMENT
8861	4.04708	CONTRADICTION
8863	3.13828	NEUTRAL
8864	4.03408	NEUTRAL
8865	3.54606	NEUTRAL
8866	3.77381	NEUTRAL
8868	3.18587	NEUTRAL
8870	3.70291	NEUTRAL
8871	4.41782	NEUTRAL
8872	3.88973	NEUTRAL
8874	3.30077	NEUTRAL
8877	4.19479	NEUTRAL
8880	3.61784	NEUTRAL
8881	2.31344	NEUTRAL
8882	3.42502	NEUTRAL
8883	3.68195	NEUTRAL
8884	3.57071	NEUTRAL
8885	4.37923	ENTAILMENT
8886	3.85815	NEUTRAL
8887	4.4347	ENTAILMENT
8889	2.64622	NEUTRAL
8890	1.8728	NEUTRAL
8891	2.18293	NEUTRAL
8893	2.17892	NEUTRAL
8895	3.94162	CONTRADICTION
8896	4.46578	ENTAILMENT
8897	3.80757	CONTRADICTION
8898	3.45925	NEUTRAL
8899	3.35579	NEUTRAL
8900	4.66585	NEUTRAL
8904	3.70582	NEUTRAL
8905	4.32929	ENTAILMENT
8906	3.28745	NEUTRAL
8909	3.48347	ENTAILMENT
8910	2.35992	NEUTRAL
8911	3.59901	ENTAILMENT
8912	4.6133	ENTAILMENT
8919	3.31113	NEUTRAL
8920	3.39987	ENTAILMENT
8921	4.59569	ENTAILMENT
8922	4.06643	ENTAILMENT
8923	4.47668	ENTAILMENT
8925	3.98745	NEUTRAL
8927	4.25789	NEUTRAL
8928	3.53945	NEUTRAL
8929	4.46335	NEUTRAL
8930	4.56637	ENTAILMENT
8931	3.84216	NEUTRAL
8933	4.60416	ENTAILMENT
8935	3.90215	NEUTRAL
8939	4.67163	ENTAILMENT
8940	4.58806	ENTAILMENT
8946	3.31196	NEUTRAL
8947	3.2966	NEUTRAL
8950	4.39451	ENTAILMENT
8951	3.86206	NEUTRAL
8953	3.57176	NEUTRAL
8954	3.48136	NEUTRAL
8960	4.7254	ENTAILMENT
8962	3.59577	NEUTRAL
8968	4.80952	ENTAILMENT
8969	4.2275	CONTRADICTION
8970	4.24355	NEUTRAL
8971	3.92369	NEUTRAL
8974	4.28594	NEUTRAL
8975	4.3537	NEUTRAL
8979	3.90547	NEUTRAL
8981	3.75673	NEUTRAL
8984	4.62247	ENTAILMENT
8985	3.96465	CONTRADICTION
8989	3.80334	NEUTRAL
8990	4.16609	NEUTRAL
8991	3.01501	NEUTRAL
8993	4.52375	ENTAILMENT
8995	4.05326	NEUTRAL
8997	4.67315	ENTAILMENT
9002	3.19847	NEUTRAL
9003	3.95528	NEUTRAL
9004	4.26607	ENTAILMENT
9007	3.72379	CONTRADICTION
9008	4.33213	ENTAILMENT
9009	3.87673	NEUTRAL
9010	4.68738	NEUTRAL
9012	4.30622	NEUTRAL
9013	4.45128	ENTAILMENT
9016	3.344	NEUTRAL
9018	3.16428	NEUTRAL
9020	3.51003	NEUTRAL
9022	4.84656	ENTAILMENT
9023	3.63478	NEUTRAL
9025	4.5291	ENTAILMENT
9026	4.29554	NEUTRAL
9027	4.23682	NEUTRAL
9032	4.8245	ENTAILMENT
9034	3.79207	NEUTRAL
9042	4.55571	ENTAILMENT
9043	4.59998	ENTAILMENT
9047	3.89656	NEUTRAL
9048	4.32513	NEUTRAL
9049	4.59209	ENTAILMENT
9052	4.23881	CONTRADICTION
9055	3.83924	NEUTRAL
9057	3.87072	NEUTRAL
9059	4.02945	CONTRADICTION
9060	4.54454	ENTAILMENT
9061	4.00003	NEUTRAL
9062	3.70335	NEUTRAL
9063	3.57572	NEUTRAL
9064	3.53868	NEUTRAL
9065	2.85511	NEUTRAL
9072	2.97333	NEUTRAL
9076	4.34075	ENTAILMENT
9079	4.79287	ENTAILMENT
9081	3.6493	ENTAILMENT
9082	3.72058	NEUTRAL
9084	3.29874	ENTAILMENT
9087	3.87126	CONTRADICTION
9088	4.13684	CONTRADICTION
9089	2.12109	NEUTRAL
9091	2.84282	NEUTRAL
9092	2.83943	NEUTRAL
9100	3.39713	NEUTRAL
9104	4.13314	CONTRADICTION
9105	4.23265	ENTAILMENT
9107	1.96951	NEUTRAL
9111	2.28498	NEUTRAL
9112	4.3412	ENTAILMENT
9114	3.96855	ENTAILMENT
9115	4.08145	CONTRADICTION
9116	3.73048	NEUTRAL
9118	3.71598	ENTAILMENT
9119	3.31314	NEUTRAL
9120	3.69154	NEUTRAL
9121	4.77429	ENTAILMENT
9122	3.39783	NEUTRAL
9123	4.45108	ENTAILMENT
9124	3.03238	NEUTRAL
9128	1.7353	NEUTRAL
9130	4.44519	ENTAILMENT
9135	3.12056	NEUTRAL
9138	3.99389	NEUTRAL
9143	4.47966	ENTAILMENT
9144	3.63808	CONTRADICTION
9145	4.46205	ENTAILMENT
9149	3.1456	NEUTRAL
9151	3.68705	NEUTRAL
9152	2.96513	NEUTRAL
9154	3.00843	NEUTRAL
9157	4.46659	ENTAILMENT
9158	3.24864	CONTRADICTION
9162	2.82964	NEUTRAL
9163	3.58274	NEUTRAL
9164	2.48572	NEUTRAL
9165	3.30058	NEUTRAL
9166	4.41926	ENTAILMENT
9168	4.54276	ENTAILMENT
9170	4.30395	NEUTRAL
9173	2.56742	NEUTRAL
9174	4.18945	NEUTRAL
9175	4.62633	ENTAILMENT
9176	4.04924	CONTRADICTION
9178	3.76888	CONTRADICTION
9179	3.83738	ENTAILMENT
9180	3.25019	NEUTRAL
9182	2.84693	CONTRADICTION
9190	4.36972	NEUTRAL
9191	2.76242	NEUTRAL
9195	4.63033	ENTAILMENT
9197	3.58319	NEUTRAL
9199	3.71743	NEUTRAL
9201	4.01307	NEUTRAL
9202	4.33214	ENTAILMENT
9203	4.19054	NEUTRAL
9204	4.25346	ENTAILMENT
9205	4.46989	ENTAILMENT
9207	3.52942	NEUTRAL
9209	3.08275	NEUTRAL
9210	3.63841	NEUTRAL
9214	4.03088	NEUTRAL
9216	3.87261	NEUTRAL
9217	3.64009	NEUTRAL
9218	3.2725	NEUTRAL
9219	3.85492	NEUTRAL
9220	4.54699	ENTAILMENT
9221	3.94285	NEUTRAL
9225	3.19133	NEUTRAL
9226	3.67877	NEUTRAL
9227	3.0859	NEUTRAL
9228	3.81695	NEUTRAL
9229	4.39364	ENTAILMENT
9231	4.60249	ENTAILMENT
9232	4.29365	CONTRADICTION
9234	4.01399	NEUTRAL
9237	4.39269	ENTAILMENT
9243	1.86117	NEUTRAL
9244	2.69215	NEUTRAL
9245	2.20965	NEUTRAL
9246	2.73935	NEUTRAL
9248	3.70066	NEUTRAL
9251	1.42699	NEUTRAL
9252	1.54998	NEUTRAL
9253	1.4375	NEUTRAL
9256	4.40405	ENTAILMENT
9257	4.13393	CONTRADICTION
9258	4.56462	ENTAILMENT
9260	2.56075	NEUTRAL
9261	2.05537	NEUTRAL
9263	1.90067	NEUTRAL
9265	4.70769	ENTAILMENT
9266	4.08604	ENTAILMENT
9267	4.30805	ENTAILMENT
9268	4.26231	CONTRADICTION
9270	3.42982	NEUTRAL
9271	3.10593	NEUTRAL
9276	4.61169	ENTAILMENT
9277	4.08981	NEUTRAL
9278	4.02672	NEUTRAL
9279	3.92107	NEUTRAL
9282	4.21333	NEUTRAL
9283	4.61438	ENTAILMENT
9286	4.16465	NEUTRAL
9289	3.55722	NEUTRAL
9290	2.95684	NEUTRAL
9291	3.41756	NEUTRAL
9294	4.35406	ENTAILMENT
9296	4.03873	NEUTRAL
9298	3.92608	NEUTRAL
9301	4.64147	ENTAILMENT
9302	3.95065	ENTAILMENT
9304	4.20184	CONTRADICTION
9306	3.18479	NEUTRAL
9310	4.59604	ENTAILMENT
9311	4.17332	CONTRADICTION
9312	4.66677	ENTAILMENT
9316	2.40938	NEUTRAL
9317	1.88901	NEUTRAL
9318	2.08716	NEUTRAL
9320	4.63159	ENTAILMENT
9321	4.79253	ENTAILMENT
9322	4.34774	ENTAILMENT
9324	3.28406	NEUTRAL
9325	3.25092	NEUTRAL
9331	3.84506	CONTRADICTION
9332	4.70079	ENTAILMENT
9333	3.97779	CONTRADICTION
9334	4.52536	ENTAILMENT
9339	4.52775	ENTAILMENT
9340	3.96372	NEUTRAL
9341	4.45741	CONTRADICTION
9345	3.54271	NEUTRAL
9346	2.8677	NEUTRAL
9347	3.52004	NEUTRAL
9348	4.59599	ENTAILMENT
9352	3.72992	NEUTRAL
9353	2.68408	NEUTRAL
9355	2.70035	NEUTRAL
9357	4.52283	ENTAILMENT
9358	4.21637	CONTRADICTION
9360	4.26008	CONTRADICTION
9363	3.99468	NEUTRAL
9364	4.29772	NEUTRAL
9365	4.29482	NEUTRAL
9366	4.55952	ENTAILMENT
9372	2.91632	NEUTRAL
9376	4.61306	ENTAILMENT
9378	4.51078	ENTAILMENT
9379	3.62799	NEUTRAL
9381	3.75979	NEUTRAL
9382	3.66885	NEUTRAL
9383	3.65989	NEUTRAL
9384	4.37335	ENTAILMENT
9390	2.39888	NEUTRAL
9392	3.51992	NEUTRAL
9396	3.68033	NEUTRAL
9397	3.91096	NEUTRAL
9398	3.0044	NEUTRAL
9399	3.94798	NEUTRAL
9403	4.27287	ENTAILMENT
9404	4.66853	ENTAILMENT
9405	3.71985	ENTAILMENT
9406	3.83624	NEUTRAL
9409	3.61699	NEUTRAL
9410	3.94192	NEUTRAL
9411	4.24513	NEUTRAL
9415	3.17855	NEUTRAL
9416	2.78873	NEUTRAL
9417	3.55084	NEUTRAL
9418	3.24164	NEUTRAL
9419	2.74841	NEUTRAL
9420	4.52643	ENTAILMENT
9421	4.43002	ENTAILMENT
9422	4.48091	ENTAILMENT
9428	3.2591	NEUTRAL
9429	4.57396	ENTAILMENT
9432	4.33651	ENTAILMENT
9440	4.63095	ENTAILMENT
9441	4.27258	ENTAILMENT
9443	2.90788	NEUTRAL
9446	3.20771	NEUTRAL
9450	4.5174	ENTAILMENT
9454	3.23912	NEUTRAL
9458	4.73814	ENTAILMENT
9459	3.97043	ENTAILMENT
9460	4.66133	ENTAILMENT
9463	3.21635	NEUTRAL
9464	3.40369	NEUTRAL
9466	3.64154	NEUTRAL
9468	4.45099	NEUTRAL
9470	3.72899	NEUTRAL
9472	3.24936	NEUTRAL
9474	3.74294	NEUTRAL
9476	4.47762	ENTAILMENT
9477	4.46082	NEUTRAL
9478	3.41266	ENTAILMENT
9479	4.34273	ENTAILMENT
9480	3.29206	NEUTRAL
9481	3.49125	NEUTRAL
9483	3.9122	NEUTRAL
9484	3.45209	NEUTRAL
9485	4.81007	ENTAILMENT
9486	3.58152	CONTRADICTION
9487	4.7943	ENTAILMENT
9491	4.33397	ENTAILMENT
9494	4.59924	CONTRADICTION
9498	3.06777	NEUTRAL
9501	2.81178	NEUTRAL
9503	4.60657	ENTAILMENT
9505	4.59098	ENTAILMENT
9507	3.87948	NEUTRAL
9508	3.82031	NEUTRAL
9509	3.95698	NEUTRAL
9511	4.11917	NEUTRAL
9513	4.07617	NEUTRAL
9514	4.4163	NEUTRAL
9518	3.22674	NEUTRAL
9519	2.79859	NEUTRAL
9520	3.19193	NEUTRAL
9521	4.48748	ENTAILMENT
9522	4.38331	ENTAILMENT
9523	4.36163	ENTAILMENT
9527	3.14924	NEUTRAL
9528	3.30125	NEUTRAL
9533	3.83623	CONTRADICTION
9534	3.92313	NEUTRAL
9536	3.84372	NEUTRAL
9539	4.68961	ENTAILMENT
9543	2.66161	NEUTRAL
9546	2.3358	NEUTRAL
9547	2.6007	NEUTRAL
9548	4.76236	ENTAILMENT
9550	4.39014	CONTRADICTION
9552	3.99583	ENTAILMENT
9553	4.00258	ENTAILMENT
9559	4.81408	ENTAILMENT
9560	4.65781	ENTAILMENT
9564	3.15262	CONTRADICTION
9566	4.34841	ENTAILMENT
9568	4.44924	ENTAILMENT
9573	2.95856	NEUTRAL
9575	4.39418	NEUTRAL
9582	3.55859	NEUTRAL
9585	3.69363	CONTRADICTION
9586	4.52508	ENTAILMENT
9587	3.60437	CONTRADICTION
9588	3.67383	ENTAILMENT
9589	2.98139	NEUTRAL
9590	2.35356	NEUTRAL
9595	4.40278	ENTAILMENT
9596	3.29249	CONTRADICTION
9597	4.45026	ENTAILMENT
9598	4.49711	ENTAILMENT
9601	3.94793	NEUTRAL
9603	4.19904	NEUTRAL
9606	4.72219	ENTAILMENT
9608	3.7239	NEUTRAL
9611	3.13495	NEUTRAL
9612	3.75885	NEUTRAL
9613	4.49795	ENTAILMENT
9614	4.39048	ENTAILMENT
9618	3.50893	NEUTRAL
9619	3.53594	NEUTRAL
9620	3.99646	NEUTRAL
9621	3.86634	ENTAILMENT
9622	4.62276	ENTAILMENT
9625	4.23142	NEUTRAL
9626	3.90929	NEUTRAL
9628	3.76277	NEUTRAL
9629	3.06087	NEUTRAL
9630	3.84274	NEUTRAL
9633	4.10857	NEUTRAL
9634	4.68253	ENTAILMENT
9637	3.44837	NEUTRAL
9640	4.03907	NEUTRAL
9642	4.66245	ENTAILMENT
9647	3.12042	NEUTRAL
9648	3.47657	NEUTRAL
9649	2.30436	NEUTRAL
9652	4.43745	NEUTRAL
9654	4.47747	ENTAILMENT
9655	3.51904	NEUTRAL
9658	3.72754	NEUTRAL
9660	4.67298	ENTAILMENT
9661	3.56696	NEUTRAL
9663	4.75091	ENTAILMENT
9664	4.52879	ENTAILMENT
9670	4.33876	CONTRADICTION
9671	4.67896	ENTAILMENT
9672	4.71548	ENTAILMENT
9673	3.48801	NEUTRAL
9674	3.46175	NEUTRAL
9679	4.27014	NEUTRAL
9681	4.17065	NEUTRAL
9682	3.33631	NEUTRAL
9683	2.6508	NEUTRAL
9685	3.39417	NEUTRAL
9686	3.30453	NEUTRAL
9688	4.35789	CONTRADICTION
9690	4.53703	ENTAILMENT
9693	3.32325	NEUTRAL
9696	3.97568	NEUTRAL
9705	4.51112	ENTAILMENT
9707	4.47848	ENTAILMENT
9711	3.96336	NEUTRAL
9712	3.84797	NEUTRAL
9714	4.70017	ENTAILMENT
9716	4.37479	ENTAILMENT
9724	3.92199	NEUTRAL
9725	4.77839	ENTAILMENT
9727	2.83602	NEUTRAL
9728	2.33511	NEUTRAL
9729	3.66096	NEUTRAL
9732	4.65854	ENTAILMENT
9734	4.69596	ENTAILMENT
9735	4.67234	ENTAILMENT
9737	4.30248	ENTAILMENT
9739	3.28451	NEUTRAL
9740	4.31147	ENTAILMENT
9741	4.57171	ENTAILMENT
9742	4.33748	NEUTRAL
9743	4.74639	ENTAILMENT
9750	4.62224	ENTAILMENT
9751	4.61193	ENTAILMENT
9754	3.61821	NEUTRAL
9755	3.54531	NEUTRAL
9756	3.70766	NEUTRAL
9761	3.22512	NEUTRAL
9762	1.12938	NEUTRAL
9767	2.12378	NEUTRAL
9768	1.92389	NEUTRAL
9772	3.17871	NEUTRAL
9775	2.99744	NEUTRAL
9777	2.48785	NEUTRAL
9779	1.49608	NEUTRAL
9781	1.68048	NEUTRAL
9782	2.18078	NEUTRAL
9783	1.25533	NEUTRAL
9785	1.60001	NEUTRAL
9787	1.73637	NEUTRAL
9790	2.16051	NEUTRAL
9791	2.16418	NEUTRAL
9792	1.42407	NEUTRAL
9793	2.27427	NEUTRAL
9794	1.14644	NEUTRAL
9796	1.23629	NEUTRAL
9797	1.36578	NEUTRAL
9798	3.36861	NEUTRAL
9802	2.63828	NEUTRAL
9804	1.39961	NEUTRAL
9807	2.68007	NEUTRAL
9808	1.22653	NEUTRAL
9809	2.40632	NEUTRAL
9810	1.14914	NEUTRAL
9812	1.3493	NEUTRAL
9813	1.92007	NEUTRAL
9818	2.18191	NEUTRAL
9819	2.87951	NEUTRAL
9823	2.09076	NEUTRAL
9824	1.22568	NEUTRAL
9826	1.47645	NEUTRAL
9828	1.80972	NEUTRAL
9830	2.94501	NEUTRAL
9831	1.31164	NEUTRAL
9832	1.79184	NEUTRAL
9833	2.60106	NEUTRAL
9834	1.556	NEUTRAL
9835	1.94432	NEUTRAL
9837	1.63409	NEUTRAL
9842	1.70222	NEUTRAL
9845	1.2793	NEUTRAL
9848	1.14795	NEUTRAL
9849	2.98128	NEUTRAL
9850	2.37985	NEUTRAL
9852	1.424	NEUTRAL
9854	1.24432	NEUTRAL
9855	1.6953	NEUTRAL
9857	1.35146	NEUTRAL
9858	2.05806	NEUTRAL
9861	1.21217	NEUTRAL
9862	1.29293	NEUTRAL
9865	2.17969	NEUTRAL
9866	3.14848	NEUTRAL
9867	1.52263	NEUTRAL
9871	1.41328	NEUTRAL
9872	1.24839	CONTRADICTION
9873	1.94583	NEUTRAL
9881	2.11533	NEUTRAL
9883	2.463	NEUTRAL
9887	1.30749	NEUTRAL
9888	1.19634	NEUTRAL
9890	2.82358	NEUTRAL
9891	1.81094	NEUTRAL
9892	2.45667	NEUTRAL
9894	2.00143	NEUTRAL
9896	3.91702	NEUTRAL
9898	1.57371	NEUTRAL
9899	1.61604	CONTRADICTION
9901	1.59603	NEUTRAL
9902	1.35385	NEUTRAL
9906	2.48191	NEUTRAL
9908	1.85405	NEUTRAL
9909	1.7818	NEUTRAL
9910	1.14295	NEUTRAL
9913	1.9053	NEUTRAL
9917	1.75181	NEUTRAL
9918	1.26142	NEUTRAL
9920	1.16629	NEUTRAL
9923	1.77789	NEUTRAL
9924	2.34821	NEUTRAL
9925	1.15458	NEUTRAL
9928	1.08314	NEUTRAL
9929	1.86803	NEUTRAL
9930	1.42408	NEUTRAL
9932	1.49085	NEUTRAL
9933	1.29019	NEUTRAL
9937	1.57762	NEUTRAL
9941	1.31946	NEUTRAL
9944	1.85545	NEUTRAL
9945	2.50407	NEUTRAL
9946	1.95575	NEUTRAL
9950	2.30077	NEUTRAL
9952	1.20483	NEUTRAL
9953	2.17362	NEUTRAL
9954	1.22244	NEUTRAL
9956	1.93516	NEUTRAL
9957	1.59234	NEUTRAL
9958	1.33298	NEUTRAL
9959	1.52248	NEUTRAL
9961	1.6609	NEUTRAL
9962	2.34184	NEUTRAL
9964	1.29885	NEUTRAL
9965	1.6811	NEUTRAL
9966	1.62132	NEUTRAL
9969	1.4738	NEUTRAL
9970	1.07789	NEUTRAL
9971	2.31676	NEUTRAL
9972	1.97029	CONTRADICTION
9977	1.59098	NEUTRAL
9978	1.54278	NEUTRAL
9979	2.23764	NEUTRAL
9986	1.48305	NEUTRAL
9987	2.88516	NEUTRAL
9989	1.66386	NEUTRAL
9990	2.35629	NEUTRAL
9991	2.8251	NEUTRAL
9992	1.75305	NEUTRAL
9994	1.18324	NEUTRAL
9995	1.44988	NEUTRAL
9996	1.62746	NEUTRAL
